"Country","Year","Value","Destination"
"FRA",2008,34082.03,"ppp ph17"
"GAB",2008,13998.06,"ppp ph17"
"GMB",2008,1734.86,"ppp ph17"
"GEO",2008,4905.5,"ppp ph17"
"DEU",2008,35678.19,"ppp ph17"
"GHA",2008,2503.28,"ppp ph17"
"GRC",2008,28816.87,"ppp ph17"
"GRD",2008,14051.33,"ppp ph17"
"GTM",2008,4874.89,"ppp ph17"
"GIN",2008,1060.91,"ppp ph17"
"GNB",2008,1130.02,"ppp ph17"
"GUY",2008,6427.88,"ppp ph17"
"HTI",2008,1180.89,"ppp ph17"
"HND",2008,4344.78,"ppp ph17"
"HKG",2008,45050.94,"ppp ph17"
"HUN",2008,19407.22,"ppp ph17"
"ISL",2008,40724.12,"ppp ph17"
"IND",2008,2908.15,"ppp ph17"
"IDN",2008,3942.41,"ppp ph17"
"IRN",2008,11705.64,"ppp ph17"
"IRQ",2008,5598.93,"ppp ph17"
"IRL",2008,41987.74,"ppp ph17"
"ISR",2008,28977.07,"ppp ph17"
"ITA",2008,30709.62,"ppp ph17"
"JAM",2008,9026.54,"ppp ph17"
"JPN",2008,33915.14,"ppp ph17"
"JOR",2008,5463.26,"ppp ph17"
"KAZ",2008,11431.05,"ppp ph17"
"KIR",2008,5825.64,"ppp ph17"
"KOR",2008,27513.35,"ppp ph17"
"UVK",2008,NA,"ppp ph17"
"KWT",2008,40728.69,"ppp ph17"
"KGZ",2008,2171.77,"ppp ph17"
"LAO",2008,2205.7,"ppp ph17"
"LVA",2008,17632.3,"ppp ph17"
"LBN",2008,12994.84,"ppp ph17"
"LSO",2008,1659.29,"ppp ph17"
"LBR",2008,554.26,"ppp ph17"
"LBY",2008,14649.81,"ppp ph17"
"LTU",2008,19212.08,"ppp ph17"
"MDV",2008,8126.24,"ppp ph17"
"NGA",2008,2164.04,"ppp ph17"
"ROU",2008,12633.3,"ppp ph17"
"LUX",2008,80863.5,"ppp ph17"
"MKD",2008,9601.55,"ppp ph17"
"MDG",2008,997.53,"ppp ph17"
"MWI",2008,732.14,"ppp ph17"
"MYS",2008,14542.47,"ppp ph17"
"MLI",2008,1043.03,"ppp ph17"
"MLT",2008,25149.95,"ppp ph17"
"MHL",2008,7960.35,"ppp ph17"
"MRT",2008,1916.82,"ppp ph17"
"MUS",2008,13029.32,"ppp ph17"
"MEX",2008,14217.9,"ppp ph17"
"FSM",2008,6376.18,"ppp ph17"
"MDA",2008,3002.63,"ppp ph17"
"MNG",2008,3879.52,"ppp ph17"
"MNE",2008,10823.69,"ppp ph17"
"MAR",2008,4402.49,"ppp ph17"
"MOZ",2008,906.53,"ppp ph17"
"MMR",2008,1153.02,"ppp ph17"
"NAM",2008,6639.78,"ppp ph17"
"NPL",2008,1108.64,"ppp ph17"
"NLD",2008,41277.29,"ppp ph17"
"NZL",2008,27907.26,"ppp ph17"
"NIC",2008,3932.28,"ppp ph17"
"NER",2008,698.89,"ppp ph17"
"NOR",2008,52790.01,"ppp ph17"
"OMN",2008,25427.3,"ppp ph17"
"PAK",2008,2690.2,"ppp ph17"
"PAN",2008,11528.48,"ppp ph17"
"PNG",2008,2096.54,"ppp ph17"
"PRY",2008,5582.77,"ppp ph17"
"PER",2008,8603.2,"ppp ph17"
"PHL",2008,3659.41,"ppp ph17"
"POL",2008,17595.87,"ppp ph17"
"PRT",2008,23158.19,"ppp ph17"
"QAT",2008,77590.84,"ppp ph17"
"RUS",2008,15939.25,"ppp ph17"
"SEN",2008,1874.25,"ppp ph17"
"SDN",2008,2080.89,"ppp ph17"
"RWA",2008,1144.29,"ppp ph17"
"WSM",2008,5967.37,"ppp ph17"
"SMR",2008,NA,"ppp ph17"
"STP",2008,1993.06,"ppp ph17"
"SAU",2008,26107.15,"ppp ph17"
"SRB",2008,10359.72,"ppp ph17"
"SYC",2008,22029.8,"ppp ph17"
"SLE",2008,1015.14,"ppp ph17"
"SGP",2008,50771.74,"ppp ph17"
"SVK",2008,22010.16,"ppp ph17"
"SVN",2008,29595.35,"ppp ph17"
"SLB",2008,2942.88,"ppp ph17"
"ZAF",2008,10403.98,"ppp ph17"
"SSD",2008,NA,"ppp ph17"
"ESP",2008,30653.63,"ppp ph17"
"LKA",2008,4593.19,"ppp ph17"
"KNA",2008,17740.76,"ppp ph17"
"LCA",2008,12430.2,"ppp ph17"
"VCT",2008,11541.46,"ppp ph17"
"SUR",2008,10491.44,"ppp ph17"
"SWZ",2008,5594.97,"ppp ph17"
"SWE",2008,37677.02,"ppp ph17"
"CHE",2008,43310.24,"ppp ph17"
"SYR",2008,4678.51,"ppp ph17"
"TWN",2008,32203.87,"ppp ph17"
"TJK",2008,1773.02,"ppp ph17"
"TZA",2008,1273.78,"ppp ph17"
"THA",2008,8627.71,"ppp ph17"
"TLS",2008,6807.73,"ppp ph17"
"TGO",2008,949.45,"ppp ph17"
"TON",2008,6842.59,"ppp ph17"
"TTO",2008,20485.06,"ppp ph17"
"TUN",2008,8885.62,"ppp ph17"
"TUR",2008,12854.36,"ppp ph17"
"TKM",2008,5930.89,"ppp ph17"
"TUV",2008,3252.41,"ppp ph17"
"UGA",2008,1224.53,"ppp ph17"
"UKR",2008,7308.85,"ppp ph17"
"ARE",2008,50832.26,"ppp ph17"
"GBR",2008,36238.25,"ppp ph17"
"USA",2008,46900.9,"ppp ph17"
"URY",2008,12406.64,"ppp ph17"
"UZB",2008,2606.52,"ppp ph17"
"VUT",2008,4631.57,"ppp ph17"
"VEN",2008,13007.15,"ppp ph17"
"VNM",2008,2799.9,"ppp ph17"
"YEM",2008,2412.93,"ppp ph17"
"ZMB",2008,1360.99,"ppp ph17"
"ZWE",2008,393.39,"ppp ph17"
"AFG",2009,855.91,"ppp ph17"
"ALB",2009,7184.51,"ppp ph17"
"DZA",2009,6826.15,"ppp ph17"
"AGO",2009,5650.76,"ppp ph17"
"ATG",2009,18977.55,"ppp ph17"
"ARG",2009,14683.71,"ppp ph17"
"ARM",2009,4978.65,"ppp ph17"
"AUS",2009,38595,"ppp ph17"
"AUT",2009,38577.29,"ppp ph17"
"AZE",2009,9619.11,"ppp ph17"
"BHS",2009,29512.91,"ppp ph17"
"BHR",2009,27220.36,"ppp ph17"
"BDI",2009,566.8,"ppp ph17"
"BGD",2009,1664.04,"ppp ph17"
"BRB",2009,24073.61,"ppp ph17"
"BLR",2009,12703.77,"ppp ph17"
"BEL",2009,35662.09,"ppp ph17"
"BLZ",2009,7907.53,"ppp ph17"
"BEN",2009,1559.98,"ppp ph17"
"BTN",2009,4956.7,"ppp ph17"
"BOL",2009,4447.65,"ppp ph17"
"BIH",2009,7659.98,"ppp ph17"
"BWA",2009,14167.56,"ppp ph17"
"BRA",2009,10383.31,"ppp ph17"
"COG",2010,4426.15,"ppp ph17"
"CRI",2010,11336.49,"ppp ph17"
"CIV",2010,1683.79,"ppp ph17"
"HRV",2010,17422.11,"ppp ph17"
"CYP",2010,27571.86,"ppp ph17"
"CZE",2010,26110.63,"ppp ph17"
"DNK",2010,36330.96,"ppp ph17"
"DJI",2010,2484.57,"ppp ph17"
"DMA",2010,13301.27,"ppp ph17"
"DOM",2010,8859.71,"ppp ph17"
"ECU",2010,8791.21,"ppp ph17"
"EGY",2010,6343.94,"ppp ph17"
"SLV",2010,6962.9,"ppp ph17"
"GNQ",2010,24728.42,"ppp ph17"
"ERI",2010,683.08,"ppp ph17"
"EST",2010,18679.75,"ppp ph17"
"ETH",2010,1041.46,"ppp ph17"
"FJI",2010,4471.24,"ppp ph17"
"FIN",2010,34455.81,"ppp ph17"
"KEN",2010,1680.77,"ppp ph17"
"FRA",2010,33959.53,"ppp ph17"
"GAB",2010,14411.19,"ppp ph17"
"GMB",2010,1903.57,"ppp ph17"
"GEO",2010,5064.01,"ppp ph17"
"DEU",2010,36172.67,"ppp ph17"
"GHA",2010,2732.61,"ppp ph17"
"GRC",2010,26960.7,"ppp ph17"
"GRD",2010,13261.78,"ppp ph17"
"GTM",2010,4907.3,"ppp ph17"
"GIN",2010,1049.24,"ppp ph17"
"GNB",2010,1181.08,"ppp ph17"
"GUY",2010,7050.04,"ppp ph17"
"HTI",2010,1163.46,"ppp ph17"
"HND",2010,4313.15,"ppp ph17"
"HKG",2010,47369.93,"ppp ph17"
"HUN",2010,18798.09,"ppp ph17"
"ISL",2010,36572.42,"ppp ph17"
"IND",2010,3378.14,"ppp ph17"
"IDN",2010,4353.81,"ppp ph17"
"IRN",2010,12789.16,"ppp ph17"
"IRQ",2010,6155.51,"ppp ph17"
"IRL",2010,39650.71,"ppp ph17"
"ISR",2010,30101.29,"ppp ph17"
"ITA",2010,29817.1,"ppp ph17"
"JAM",2010,8742.9,"ppp ph17"
"JPN",2010,34280.07,"ppp ph17"
"JOR",2010,5767.22,"ppp ph17"
"KAZ",2010,12312.74,"ppp ph17"
"KIR",2010,5685.89,"ppp ph17"
"KOR",2010,29717.17,"ppp ph17"
"UVK",2010,NA,"ppp ph17"
"KWT",2010,36290.73,"ppp ph17"
"KGZ",2010,2219.91,"ppp ph17"
"LAO",2010,2545.27,"ppp ph17"
"LVA",2010,15182.51,"ppp ph17"
"LBN",2010,15097.19,"ppp ph17"
"LSO",2010,1879.65,"ppp ph17"
"LBR",2010,582.62,"ppp ph17"
"LBY",2010,15044.71,"ppp ph17"
"LTU",2010,17345.35,"ppp ph17"
"MDV",2010,8289.15,"ppp ph17"
"NGA",2010,2419.82,"ppp ph17"
"ROU",2010,11964.66,"ppp ph17"
"LUX",2010,78641.61,"ppp ph17"
"MKD",2010,9963.69,"ppp ph17"
"MDG",2010,931.79,"ppp ph17"
"MWI",2010,821.34,"ppp ph17"
"MYS",2010,15112.54,"ppp ph17"
"MLI",2010,1108.75,"ppp ph17"
"MLT",2010,25499.53,"ppp ph17"
"MHL",2010,8394.29,"ppp ph17"
"MRT",2010,1936.86,"ppp ph17"
"MUS",2010,14120.57,"ppp ph17"
"MEX",2010,13945.35,"ppp ph17"
"FSM",2010,6800.69,"ppp ph17"
"MDA",2010,3097.59,"ppp ph17"
"MNG",2010,4020.34,"ppp ph17"
"MNE",2010,10597.57,"ppp ph17"
"MAR",2010,4782.69,"ppp ph17"
"MOZ",2010,1014.18,"ppp ph17"
"MMR",2010,1254.53,"ppp ph17"
"NAM",2010,6967.91,"ppp ph17"
"NPL",2010,1197.99,"ppp ph17"
"NLD",2010,40888,"ppp ph17"
"NZL",2010,27899.4,"ppp ph17"
"NIC",2010,3975.03,"ppp ph17"
"NER",2010,733.68,"ppp ph17"
"NOR",2010,52034.15,"ppp ph17"
"OMN",2010,31341.15,"ppp ph17"
"PAK",2010,2702.39,"ppp ph17"
"PAN",2010,12689.89,"ppp ph17"
"PNG",2010,2333.4,"ppp ph17"
"PRY",2010,5957.24,"ppp ph17"
"PER",2010,9358.03,"ppp ph17"
"PHL",2010,3980,"ppp ph17"
"POL",2010,18961.84,"ppp ph17"
"PRT",2010,23384.63,"ppp ph17"
"QAT",2010,88313.13,"ppp ph17"
"RUS",2010,15687.18,"ppp ph17"
"SEN",2010,1934.94,"ppp ph17"
"SDN",2010,2178.85,"ppp ph17"
"RWA",2010,1278.07,"ppp ph17"
"WSM",2010,5767.88,"ppp ph17"
"SMR",2010,NA,"ppp ph17"
"STP",2010,2140.61,"ppp ph17"
"SAU",2010,27313.87,"ppp ph17"
"SRB",2010,10117.79,"ppp ph17"
"SYC",2010,23007.76,"ppp ph17"
"SLE",2010,1072.06,"ppp ph17"
"SGP",2010,56865.16,"ppp ph17"
"SVK",2010,22218.62,"ppp ph17"
"SVN",2010,27719.76,"ppp ph17"
"SLB",2010,2894.27,"ppp ph17"
"ZAF",2010,10562.59,"ppp ph17"
"SSD",2010,NA,"ppp ph17"
"ESP",2010,29751.36,"ppp ph17"
"LKA",2010,5169.51,"ppp ph17"
"KNA",2010,16703.38,"ppp ph17"
"LCA",2010,12642.01,"ppp ph17"
"VCT",2010,11246.56,"ppp ph17"
"SUR",2010,11197.04,"ppp ph17"
"SWZ",2010,5766.38,"ppp ph17"
"BRN",2009,50985.72,"ppp ph17"
"BGR",2009,12645.06,"ppp ph17"
"BFA",2009,1188.61,"ppp ph17"
"KHM",2009,1942.73,"ppp ph17"
"CMR",2009,2147.11,"ppp ph17"
"CAN",2009,38933.71,"ppp ph17"
"CPV",2009,3547.84,"ppp ph17"
"CAF",2009,738.09,"ppp ph17"
"TCD",2009,1648.24,"ppp ph17"
"CHL",2009,15211.1,"ppp ph17"
"CHN",2009,6781.15,"ppp ph17"
"COL",2009,9202.92,"ppp ph17"
"COM",2009,1189.13,"ppp ph17"
"COD",2009,311.88,"ppp ph17"
"COG",2009,4132.77,"ppp ph17"
"CRI",2009,10551.81,"ppp ph17"
"CIV",2009,1670.53,"ppp ph17"
"HRV",2009,17548.34,"ppp ph17"
"CYP",2009,27535.59,"ppp ph17"
"CZE",2009,25234.06,"ppp ph17"
"DNK",2009,35444.34,"ppp ph17"
"DJI",2009,2435.52,"ppp ph17"
"DMA",2009,13022.86,"ppp ph17"
"DOM",2009,8260.44,"ppp ph17"
"ECU",2009,8526.57,"ppp ph17"
"EGY",2009,6093.19,"ppp ph17"
"SLV",2009,6805.29,"ppp ph17"
"GNQ",2009,25749.77,"ppp ph17"
"ERI",2009,680.18,"ppp ph17"
"EST",2009,17835.49,"ppp ph17"
"ETH",2009,972.25,"ppp ph17"
"FJI",2009,4438.8,"ppp ph17"
"FIN",2009,33054.44,"ppp ph17"
"KEN",2009,1614.61,"ppp ph17"
"FRA",2009,33121.23,"ppp ph17"
"GAB",2009,13513.39,"ppp ph17"
"GMB",2009,1812.31,"ppp ph17"
"GEO",2009,4757.84,"ppp ph17"
"DEU",2009,34265.46,"ppp ph17"
"GHA",2009,2560.44,"ppp ph17"
"GRC",2009,28069.81,"ppp ph17"
"GRD",2009,13182.38,"ppp ph17"
"GTM",2009,4823.07,"ppp ph17"
"GIN",2009,1041.13,"ppp ph17"
"GNB",2009,1150,"ppp ph17"
"GUY",2009,6685.72,"ppp ph17"
"HTI",2009,1205.54,"ppp ph17"
"HND",2009,4188.73,"ppp ph17"
"HKG",2009,44120.21,"ppp ph17"
"HUN",2009,18291.31,"ppp ph17"
"ISL",2009,38010.72,"ppp ph17"
"IND",2009,3039.28,"ppp ph17"
"IDN",2009,4102.35,"ppp ph17"
"IRN",2009,12102.83,"ppp ph17"
"IRQ",2009,5818.7,"ppp ph17"
"IRL",2009,39616.12,"ppp ph17"
"ISR",2009,28916.89,"ppp ph17"
"ITA",2009,29067.71,"ppp ph17"
"JAM",2009,8788.87,"ppp ph17"
"JPN",2009,32323.31,"ppp ph17"
"JOR",2009,5686.32,"ppp ph17"
"KAZ",2009,11515.31,"ppp ph17"
"KIR",2009,5634.97,"ppp ph17"
"KOR",2009,27709.93,"ppp ph17"
"UVK",2009,NA,"ppp ph17"
"KWT",2009,37704.42,"ppp ph17"
"KGZ",2009,2225.11,"ppp ph17"
"LAO",2009,2356.57,"ppp ph17"
"LVA",2009,14828.71,"ppp ph17"
"LBN",2009,14104.48,"ppp ph17"
"LSO",2009,1749.83,"ppp ph17"
"LBR",2009,564.74,"ppp ph17"
"LBY",2009,14396.11,"ppp ph17"
"LTU",2009,16594.66,"ppp ph17"
"MDV",2009,7768.81,"ppp ph17"
"NGA",2009,2272.33,"ppp ph17"
"ROU",2009,11923.27,"ppp ph17"
"LUX",2009,76832.28,"ppp ph17"
"MKD",2009,9576.94,"ppp ph17"
"MDG",2009,939.72,"ppp ph17"
"MWI",2009,782.71,"ppp ph17"
"MYS",2009,14168.63,"ppp ph17"
"MLI",2009,1065.86,"ppp ph17"
"MLT",2009,24504.29,"ppp ph17"
"MHL",2009,7941.17,"ppp ph17"
"MRT",2009,1863.56,"ppp ph17"
"MUS",2009,13443.85,"ppp ph17"
"MEX",2009,13265.42,"ppp ph17"
"FSM",2009,6527.7,"ppp ph17"
"MDA",2009,2851.22,"ppp ph17"
"MNG",2009,3791.83,"ppp ph17"
"MNE",2009,10252.43,"ppp ph17"
"MAR",2009,4602.43,"ppp ph17"
"MOZ",2009,953.29,"ppp ph17"
"MMR",2009,1198.8,"ppp ph17"
"NAM",2009,6504.63,"ppp ph17"
"NPL",2009,1148.05,"ppp ph17"
"NLD",2009,39906.18,"ppp ph17"
"NZL",2009,27375.73,"ppp ph17"
"NIC",2009,3830.58,"ppp ph17"
"NER",2009,674.52,"ppp ph17"
"NOR",2009,51922.18,"ppp ph17"
"OMN",2009,25591.17,"ppp ph17"
"PAK",2009,2642.04,"ppp ph17"
"PAN",2009,11863.85,"ppp ph17"
"PNG",2009,2194.11,"ppp ph17"
"PRY",2009,5302.06,"ppp ph17"
"PER",2009,8619.49,"ppp ph17"
"PHL",2009,3713.18,"ppp ph17"
"POL",2009,18028.67,"ppp ph17"
"PRT",2009,22660,"ppp ph17"
"QAT",2009,77445.61,"ppp ph17"
"RUS",2009,14834.47,"ppp ph17"
"SEN",2009,1880.52,"ppp ph17"
"SDN",2009,2151.61,"ppp ph17"
"RWA",2009,1201.01,"ppp ph17"
"WSM",2009,5690.51,"ppp ph17"
"SMR",2009,NA,"ppp ph17"
"STP",2009,2057.05,"ppp ph17"
"SAU",2009,25938.3,"ppp ph17"
"SRB",2009,10124.79,"ppp ph17"
"SYC",2009,22100.15,"ppp ph17"
"SLE",2009,1030.78,"ppp ph17"
"SGP",2009,49919.55,"ppp ph17"
"SVK",2009,21052.93,"ppp ph17"
"SVN",2009,27213.54,"ppp ph17"
"SLB",2009,2763.01,"ppp ph17"
"ZAF",2009,10218.94,"ppp ph17"
"SSD",2009,NA,"ppp ph17"
"ESP",2009,29545.85,"ppp ph17"
"LKA",2009,4759.84,"ppp ph17"
"KNA",2009,16804.92,"ppp ph17"
"LCA",2009,12516.09,"ppp ph17"
"VCT",2009,11373.04,"ppp ph17"
"SUR",2009,10754.42,"ppp ph17"
"SWZ",2009,5647.84,"ppp ph17"
"SWE",2009,35787.72,"ppp ph17"
"CHE",2009,41785.01,"ppp ph17"
"SYR",2009,4877.23,"ppp ph17"
"TWN",2009,31782.32,"ppp ph17"
"TJK",2009,1819.78,"ppp ph17"
"TZA",2009,1322.91,"ppp ph17"
"THA",2009,8482.04,"ppp ph17"
"TLS",2009,7559.29,"ppp ph17"
"TGO",2009,970.35,"ppp ph17"
"TON",2009,6938.52,"ppp ph17"
"TTO",2009,19733.45,"ppp ph17"
"TUN",2009,9143.82,"ppp ph17"
"TUR",2009,12177.09,"ppp ph17"
"TKM",2009,6249.51,"ppp ph17"
"TUV",2009,3262.94,"ppp ph17"
"UGA",2009,1280.57,"ppp ph17"
"UKR",2009,6312.7,"ppp ph17"
"ARE",2009,45913.79,"ppp ph17"
"GBR",2009,34877.64,"ppp ph17"
"USA",2009,45461.42,"ppp ph17"
"URY",2009,12775.64,"ppp ph17"
"UZB",2009,2796.83,"ppp ph17"
"VUT",2009,4718.47,"ppp ph17"
"VEN",2009,12497.8,"ppp ph17"
"VNM",2009,2939.37,"ppp ph17"
"YEM",2009,2452.36,"ppp ph17"
"ZMB",2009,1425.18,"ppp ph17"
"ZWE",2009,428.91,"ppp ph17"
"AFG",2010,912.22,"ppp ph17"
"ALB",2010,7497.84,"ppp ph17"
"DZA",2010,7059.57,"ppp ph17"
"AGO",2010,5748.93,"ppp ph17"
"ATG",2010,17591.02,"ppp ph17"
"ARG",2010,16061.64,"ppp ph17"
"ARM",2010,5105.12,"ppp ph17"
"AUS",2010,39674.44,"ppp ph17"
"AUT",2010,39777.04,"ppp ph17"
"AZE",2010,10116.65,"ppp ph17"
"BHS",2010,29629.83,"ppp ph17"
"BHR",2010,27129.38,"ppp ph17"
"BDI",2010,582.15,"ppp ph17"
"BGD",2010,1774.11,"ppp ph17"
"BRB",2010,24391.56,"ppp ph17"
"BLR",2010,13897.83,"ppp ph17"
"BEL",2010,36716.95,"ppp ph17"
"BLZ",2010,8109.39,"ppp ph17"
"BEN",2010,1575.72,"ppp ph17"
"BTN",2010,5514.56,"ppp ph17"
"BOL",2010,4603.56,"ppp ph17"
"BIH",2010,7832.79,"ppp ph17"
"BWA",2010,15183.78,"ppp ph17"
"BRA",2010,11216.09,"ppp ph17"
"BRN",2010,52091.22,"ppp ph17"
"BGR",2010,12965.21,"ppp ph17"
"BFA",2010,1261.21,"ppp ph17"
"KHM",2010,2068.02,"ppp ph17"
"CMR",2010,2193.22,"ppp ph17"
"CAN",2010,40223.53,"ppp ph17"
"CPV",2010,3730.32,"ppp ph17"
"CAF",2010,751.95,"ppp ph17"
"TCD",2010,1841.11,"ppp ph17"
"CHL",2010,16147.1,"ppp ph17"
"CHN",2010,7553.37,"ppp ph17"
"COL",2010,9582.58,"ppp ph17"
"COM",2010,1204.44,"ppp ph17"
"COD",2010,328.86,"ppp ph17"
"SWE",2010,38230.34,"ppp ph17"
"CHE",2010,43156.72,"ppp ph17"
"SYR",2010,5040.57,"ppp ph17"
"TWN",2010,35607.44,"ppp ph17"
"TJK",2010,1941.58,"ppp ph17"
"TZA",2010,1392.88,"ppp ph17"
"THA",2010,9215.48,"ppp ph17"
"TLS",2010,8185.96,"ppp ph17"
"TGO",2010,1000.39,"ppp ph17"
"TON",2010,7116.17,"ppp ph17"
"TTO",2010,19923.66,"ppp ph17"
"TUN",2010,9457.23,"ppp ph17"
"TUR",2010,13293.91,"ppp ph17"
"TKM",2010,6804.23,"ppp ph17"
"TUV",2010,3162.08,"ppp ph17"
"UGA",2010,1326.62,"ppp ph17"
"UKR",2010,6685.63,"ppp ph17"
"ARE",2010,45759.38,"ppp ph17"
"GBR",2010,35708.02,"ppp ph17"
"USA",2010,46811.05,"ppp ph17"
"URY",2010,14048.99,"ppp ph17"
"UZB",2010,3021.16,"ppp ph17"
"VUT",2010,4751.06,"ppp ph17"
"VEN",2010,12280.67,"ppp ph17"
"VNM",2010,3143,"ppp ph17"
"YEM",2010,2598.59,"ppp ph17"
"ZMB",2010,1516.52,"ppp ph17"
"ZWE",2010,472.75,"ppp ph17"
"AFG",2011,967.52,"ppp ph17"
"ALB",2011,7848.17,"ppp ph17"
"DZA",2011,7271.85,"ppp ph17"
"AGO",2011,5923.85,"ppp ph17"
"ATG",2011,17433.4,"ppp ph17"
"ARG",2011,17659.54,"ppp ph17"
"ARM",2011,5404.93,"ppp ph17"
"AUS",2011,40949.01,"ppp ph17"
"AUT",2011,41556.12,"ppp ph17"
"AZE",2011,10213.21,"ppp ph17"
"BHS",2011,30414.74,"ppp ph17"
"BHR",2011,27735.31,"ppp ph17"
"BFA",2012,1399.49,"ppp ph17"
"KHM",2012,2402.32,"ppp ph17"
"CMR",2012,2366.24,"ppp ph17"
"CAN",2012,42734.36,"ppp ph17"
"CPV",2012,4132.8,"ppp ph17"
"CAF",2012,800.22,"ppp ph17"
"TCD",2012,1923.69,"ppp ph17"
"CHL",2012,18419.03,"ppp ph17"
"CHN",2012,9161.96,"ppp ph17"
"COL",2012,10791.73,"ppp ph17"
"COM",2012,1257.98,"ppp ph17"
"COD",2012,368.9,"ppp ph17"
"COG",2012,4666.55,"ppp ph17"
"CRI",2012,12606.29,"ppp ph17"
"CIV",2012,1726.64,"ppp ph17"
"HRV",2012,17810.14,"ppp ph17"
"CYP",2012,27085.98,"ppp ph17"
"CZE",2012,27190.92,"ppp ph17"
"DNK",2012,37657.2,"ppp ph17"
"DJI",2012,2676.96,"ppp ph17"
"DMA",2012,14166.15,"ppp ph17"
"DOM",2012,9646.07,"ppp ph17"
"ECU",2012,10055.88,"ppp ph17"
"EGY",2012,6544.87,"ppp ph17"
"SLV",2012,7437.92,"ppp ph17"
"GNQ",2012,25929.17,"ppp ph17"
"ERI",2012,776.78,"ppp ph17"
"EST",2012,21713.22,"ppp ph17"
"ETH",2012,1190.56,"ppp ph17"
"FJI",2012,4785.62,"ppp ph17"
"FIN",2012,36395,"ppp ph17"
"KEN",2012,1802.38,"ppp ph17"
"FRA",2012,35547.96,"ppp ph17"
"GAB",2012,16547.58,"ppp ph17"
"GMB",2012,1864.38,"ppp ph17"
"GEO",2012,5929.74,"ppp ph17"
"DEU",2012,39028.38,"ppp ph17"
"GHA",2012,3305.1,"ppp ph17"
"GRC",2012,24505.03,"ppp ph17"
"GRD",2012,13696.74,"ppp ph17"
"GTM",2012,5208.96,"ppp ph17"
"GIN",2012,1121.35,"ppp ph17"
"GNB",2012,1222.76,"ppp ph17"
"GUY",2012,7938.77,"ppp ph17"
"HTI",2012,1242.81,"ppp ph17"
"HND",2012,4609.6,"ppp ph17"
"HKG",2012,51494.14,"ppp ph17"
"HUN",2012,19637.58,"ppp ph17"
"ISL",2012,39223.95,"ppp ph17"
"IND",2012,3829.7,"ppp ph17"
"IDN",2012,4977.09,"ppp ph17"
"IRN",2012,13127.13,"ppp ph17"
"IRQ",2012,7079.89,"ppp ph17"
"IRL",2012,41920.72,"ppp ph17"
"ISR",2012,32312.42,"ppp ph17"
"ITA",2012,30136.38,"ppp ph17"
"JAM",2012,9159.23,"ppp ph17"
"JPN",2012,36265.74,"ppp ph17"
"JOR",2012,6042.29,"ppp ph17"
"KAZ",2012,13892.82,"ppp ph17"
"KIR",2012,5973.05,"ppp ph17"
"KOR",2012,32272.12,"ppp ph17"
"UVK",2012,NA,"ppp ph17"
"KWT",2012,39888.75,"ppp ph17"
"KGZ",2012,2376.49,"ppp ph17"
"LAO",2012,3011.2,"ppp ph17"
"LVA",2012,18254.65,"ppp ph17"
"LBN",2012,15756.93,"ppp ph17"
"LSO",2012,2137.52,"ppp ph17"
"LBR",2012,672.55,"ppp ph17"
"LBY",2012,12066.45,"ppp ph17"
"LTU",2012,21615.33,"ppp ph17"
"MDV",2012,9234.85,"ppp ph17"
"NGA",2012,2720,"ppp ph17"
"ROU",2012,12808.07,"ppp ph17"
"LUX",2012,79785.04,"ppp ph17"
"MKD",2012,10579.02,"ppp ph17"
"MDG",2012,955.3,"ppp ph17"
"MWI",2012,857.67,"ppp ph17"
"MYS",2012,16922.37,"ppp ph17"
"MLI",2012,1100.23,"ppp ph17"
"BDI",2011,604.96,"ppp ph17"
"BGD",2011,1909.46,"ppp ph17"
"BRB",2011,24989.02,"ppp ph17"
"BLR",2011,15056.26,"ppp ph17"
"BEL",2011,37611.05,"ppp ph17"
"BLZ",2011,8302.55,"ppp ph17"
"BEN",2011,1620.35,"ppp ph17"
"BTN",2011,6009.46,"ppp ph17"
"BOL",2011,4850.65,"ppp ph17"
"BIH",2011,8115.22,"ppp ph17"
"BWA",2011,16105.21,"ppp ph17"
"BRA",2011,11666,"ppp ph17"
"BRN",2011,53557.2,"ppp ph17"
"BGR",2011,13812.31,"ppp ph17"
"BFA",2011,1302.26,"ppp ph17"
"KHM",2011,2239.24,"ppp ph17"
"CMR",2011,2274.9,"ppp ph17"
"CAN",2011,41690.03,"ppp ph17"
"CPV",2011,3947.2,"ppp ph17"
"CAF",2011,773.98,"ppp ph17"
"TCD",2011,1844.21,"ppp ph17"
"CHL",2011,17309.83,"ppp ph17"
"CHN",2011,8391.11,"ppp ph17"
"COL",2011,10314.82,"ppp ph17"
"COM",2011,1231.65,"ppp ph17"
"COD",2011,348.52,"ppp ph17"
"COG",2011,4543.38,"ppp ph17"
"CRI",2011,11926.77,"ppp ph17"
"CIV",2011,1590.69,"ppp ph17"
"HRV",2011,17849.8,"ppp ph17"
"CYP",2011,27580.6,"ppp ph17"
"CZE",2011,27111.9,"ppp ph17"
"DNK",2011,37340.58,"ppp ph17"
"DJI",2011,2578.71,"ppp ph17"
"DMA",2011,13855.2,"ppp ph17"
"DOM",2011,9286.57,"ppp ph17"
"ECU",2011,9552.15,"ppp ph17"
"EGY",2011,6454.82,"ppp ph17"
"SLV",2011,7222.1,"ppp ph17"
"GNQ",2011,25669.91,"ppp ph17"
"ERI",2011,735.16,"ppp ph17"
