"UNU_Key","Year","Country","POM_kg","POM_pieces"
"0303","2013","LTU",113659.2,84192
"0303","2013","LUX",139754.7,103522
"0303","2013","LVA",189002.7,140002
"0303","2013","MLT",53994.6,39996
"0303","2013","NLD",14599962.45,10814787
"0303","2013","POL",5878047.15,4354109
"0303","2013","PRT",4158805.95,3080597
"0303","2013","ROU",1614082.95,1195617
"0303","2013","SVK",926168.85,686051
"0303","2013","SVN",247032.45,182987
"0303","2013","SWE",3779550.45,2799667
"0303","2014","AUT",1308935.88,1038838
"0303","2014","BEL",2350771.92,1865692
"0303","2014","BGR",833250.6,661310
"0303","2014","CYP",134487.36,106736
"0303","2014","CZE",1208239.2,958920
"0303","2014","DEU",20803907.88,16511038
"0303","2014","DNK",1228300.92,974842
"0303","2014","ESP",9936741.78,7886303
"0303","2014","EST",202807.08,160958
"0303","2014","FIN",1331876.7,1057045
"0303","2014","FRA",16161808.32,12826832
"0303","2014","GBR",20807481.24,16513874
"0303","2014","GRC",1967760.9,1561715
"0303","2014","HRV",461175.12,366012
"0303","2014","HUN",1173695.04,931504
"0303","2014","IRL",795570.3,631405
"0303","2014","ITA",8972971.56,7121406
"0303","2014","LTU",140307.3,111355
"0303","2014","LUX",231435.54,183679
"0303","2014","LVA",227932.74,180899
"0303","2014","MLT",39155.76,31076
"0303","2014","NLD",12753165.6,10121560
"0303","2014","POL",4658701.32,3697382
"0303","2014","PRT",4290021.54,3404779
"0303","2014","ROU",2354010.12,1868262
"0303","2014","SVK",598609.62,475087
"0303","2014","SVN",248725.26,197401
"0303","2014","SWE",3718290.24,2951024
"0303","2015","AUT",1279213.74,1015249
"0303","2015","BEL",2048608.8,1625880
"0303","2015","BGR",598372.74,474899
"0303","2015","CYP",94200.12,74762
"0303","2015","CZE",2122148.7,1684245
"0303","2015","DEU",16057078.38,12743713
"0303","2015","DNK",4057756.92,3220442
"0303","2015","ESP",7581069.72,6016722
"0303","2015","EST",154115.64,122314
"0303","2015","FIN",1070049.96,849246
"0303","2015","FRA",13997195.1,11108885
"0303","2015","GBR",19605322.8,15559780
"0303","2015","GRC",1959890.94,1555469
"0303","2015","HRV",330693.3,262455
"0303","2015","HUN",1017175.32,807282
"0303","2015","IRL",858043.62,680987
"0303","2015","ITA",6685449.12,5305912
"0303","2015","LTU",393607.62,312387
"0303","2015","LUX",165032.28,130978
"0303","2015","LVA",118818,94300
"0303","2015","MLT",43191.54,34279
"0303","2015","NLD",5594680.98,4440223
"0303","2015","POL",4235837.76,3361776
"0303","2015","PRT",3771750.78,2993453
"0303","2015","ROU",1779567.3,1412355
"0303","2015","SVK",818082.72,649272
"0303","2015","SVN",239169.42,189817
"0303","2015","SWE",2480942.52,1969002
"0304","1995","DEU",24779559,3539937
"0304","1995","DNK",427,61
"0304","1995","FRA",745038,106434
"0304","1995","GBR",17410715,2487245
"0304","1995","IRL",43554294,6222042
"0304","1995","ITA",18271645,2610235
"0304","1996","DEU",3024644,432092
"0304","1996","DNK",119,17
"0304","1996","FRA",15400000,2200000
"0304","1996","GBR",19147583,2735369
"0304","1996","ITA",3262889,466127
"0304","1996","SWE",125209,17887
"0304","1997","DEU",783370.5,108350
"0304","1997","ESP",19225141.17,2659079
"0304","1997","GBR",27829311.12,3849144
"0304","1997","IRL",454521.18,62866
"0304","1997","ITA",6605140.02,913574
"0304","1997","SWE",187423.29,25923
"0304","1998","DEU",797355.27,106741
"0304","1998","ESP",27754598.25,3715475
"0304","1998","GBR",17071571.97,2285351
"0304","1998","IRL",290702.52,38916
"0304","1998","ITA",6926400.63,927229
"0304","1998","SWE",107030.16,14328
"0304","1999","DEU",794322.75,103025
"0304","1999","ESP",53414748.93,6927983
"0304","1999","GBR",15710497.38,2037678
"0304","1999","ITA",8221890.03,1066393
"0304","1999","SWE",16753.83,2173
"0304","2000","DEU",783828.86,98719
"0304","2000","DNK",4319.36,544
"0304","2000","ESP",71316857.68,8981972
"0304","2000","GBR",18457848.04,2324666
"0304","2000","ITA",8246690.44,1038626
"0304","2000","SWE",22668.7,2855
"0304","2001","DEU",851186.26,104057
"0304","2001","DNK",3640.1,445
"0304","2001","ESP",72056262.12,8808834
"0304","2001","GBR",18127239.92,2216044
"0304","2001","ITA",6785964.4,829580
"0304","2002","DEU",875823.14,104017
"0304","2002","DNK",3115.4,370
"0304","2002","ESP",106866.64,12692
"0304","2002","FRA",2989217.88,355014
"0304","2002","GBR",942922.12,111986
"0304","2002","HUN",35347160,4198000
"0304","2002","ITA",5566167.3,661065
"0304","2002","POL",170824.96,20288
"0304","2003","DEU",900795.88,104018
"0304","2003","DNK",2546.04,294
"0304","2003","ESP",77134.62,8907
"0304","2003","FRA",929443.16,107326
"0304","2003","ITA",4974260.7,574395
"0304","2004","BGR",755.65,85
"0304","2004","DEU",888599.95,99955
"0304","2004","DNK",3307.08,372
"0304","2004","FRA",679933.87,76483
"0304","2004","GBR",5366519.62,603658
"0304","2004","ITA",4350445.96,489364
"0304","2004","POL",195748.91,22019
"0304","2005","DEU",747756.13,81901
"0304","2005","DNK",3606.35,395
"0304","2005","FRA",900793.19,98663
"0304","2005","GBR",4466642.51,489227
"0304","2005","ITA",3227893.24,353548
"0304","2005","LTU",748.66,82
"0304","2005","POL",231737.66,25382
"0304","2006","DEU",140849.84,15032
"0304","2006","DNK",3092.1,330
"0304","2006","FRA",951710.9,101570
"0304","2006","GBR",4601419.6,491080
"0304","2006","ITA",2210870.24,235952
"0304","2006","POL",225882.59,24107
"0304","2007","AUT",8650243.2,901067
"0304","2007","BEL",9162742.56,941209
"0304","2007","BGR",2743920,285825
"0304","2007","CYP",501292.8,52218
"0304","2007","CZE",888938.400000002,53987
"0304","2007","DEU",99603813.36,10324979
"0304","2007","DNK",7383977.04,769127
"0304","2007","ESP",38150820.96,3966802
"0304","2007","EST",567110.4,59074
"0304","2007","FIN",2176857.12,225131
"0304","2007","FRA",75558221.28,7842513
"0304","2007","GBR",72380906.64,7531803
"0304","2007","GRC",5143881.6,535821
"0304","2007","HRV",3081734.4,321014
"0304","2007","HUN",508531.2,52972
"0304","2007","ITA",48262332.24,5015130
"0304","2007","LTU",1277136,133035
"0304","2007","LUX",553209.6,57626
"0304","2007","LVA",1595644.8,166213
"0304","2007","MLT",225974.4,23539
"0304","2007","NLD",2515883.52000001,165359
"0304","2007","POL",15231868.8,1586653
"0304","2007","PRT",7701228.24,800722
"0304","2007","ROU",8006150.4,833974
"0304","2007","SVN",1417466.4,147166
"0304","2007","SWE",8564691.84,887551
"0304","2008","AUT",6907293.28,697126
"0304","2008","BEL",4669832,468117
"0304","2008","BGR",2060765.88,208193
"0304","2008","CYP",636018.24,64636
"0304","2008","DEU",92714083.68,9339131
"0304","2008","DNK",5148308.92,506742
"0304","2008","ESP",28066036.04,2831380
"0304","2008","EST",430017.84,43701
"0304","2008","FIN",2910012.72,295733
"0304","2008","FRA",58203533.72,5882558
"0304","2008","GBR",74235521.68,7003695
"0304","2008","GRC",6449588.64,655446
"0304","2008","HRV",13174306.48,422223
"0304","2008","HUN",4246521.36,427735
"0304","2008","IRL",1723092.24,175031
"0304","2008","ITA",40015492.64,3990842
"0304","2008","LTU",938047.2,95330
"0304","2008","LUX",635388.48,64572
"0304","2008","LVA",674640.24,68561
"0304","2008","MLT",135634.56,13784
"0304","2008","NLD",3363797.23999998,292680
"0304","2008","POL",20253851.16,1986085
"0304","2008","PRT",6822874.6,692898
"0304","2008","ROU",7750200.48,787622
"0304","2008","SVN",1297182.48,131779
"0304","2008","SWE",8345280.32,813330
"0304","2009","AUT",7313775.48,721068
"0304","2009","BGR",1222604.84,118535
"0304","2009","CYP",446261.76,44272
"0304","2009","DEU",64476086.76,6299860
"0304","2009","DNK",7231666.84,707897
"0304","2009","ESP",21041198.92,2063916
"0304","2009","EST",261132.48,25906
"0304","2009","FIN",3090527.16,306570
"0304","2009","FRA",51063278.76,5039744
"0304","2009","GBR",79990660.16,7561812
"0304","2009","GRC",5436547.2,539340
"0304","2009","HRV",5691970.2,183990
"0304","2009","HUN",2230166.56,219064
"0304","2009","IRL",116894.16,11475
"0304","2009","ITA",36600067.56,3586189
"0304","2009","LTU",3706597.44,367718
"0304","2009","LUX",922975.2,91565
"0304","2009","LVA",352527.84,34973
"0304","2009","MLT",134074.08,13301
"0304","2009","NLD",18663196.88,1832015
"0304","2009","POL",14156709.4,1358210
"0304","2009","PRT",6463612.12,641002
"0304","2009","ROU",4115694.24,408303
"0304","2009","SVN",952136.64,94458
"0304","2009","SWE",8105102.76,772268
"0304","2010","AUT",8290111.04,801634
"0304","2010","BGR",1615948.84,156419
"0304","2010","CYP",527063.04,51072
"0304","2010","DEU",76819104.64,7311929
"0304","2010","DNK",6426754.72,612292
"0304","2010","ESP",28892350.72,2770709
"0304","2010","EST",205997.52,19961
"0304","2010","FIN",3750685.24,363215
"0304","2010","FRA",72586012.36,6902008
"0304","2010","GBR",71659647.52,6676487
"0304","2010","GRC",3632660.64,352002
"0304","2010","HRV",1510135.92,146331
"0304","2010","HUN",4671741.92,452591
"0304","2010","IRL",1709353.2,165635
"0304","2010","ITA",39049635.4,3748383
"0304","2010","LTU",958758.96,92903
"0304","2010","LUX",923588.4,89495
"0304","2010","LVA",395524.32,38326
"0304","2010","MLT",166048.8,16090
"0304","2010","NLD",49974201.04,4842267
"0304","2010","POL",15258877.64,1436003
"0304","2010","PRT",5723920.84,554420
"0304","2010","ROU",4210126.56,407958
"0304","2010","SVN",989780.88,95909
"0304","2010","SWE",9761619.2,931687
"0304","2011","AUT",6165500.04,559215
"0304","2011","BEL",1915418.68,185554
"0304","2011","BGR",1696170.88,164105
"0304","2011","CYP",287143.68,27824
"0304","2011","DEU",49332787.12,4627479
"0304","2011","DNK",4673216.64,446068
"0304","2011","ESP",6641203.2,617408
"0304","2011","EST",243242.4,23570
"0304","2011","FIN",2606732.16,251949
"0304","2011","FRA",49802513.92,4734096
"0304","2011","GBR",49234733.56,4682256
"0304","2011","GRC",3072362.2,296903
"0304","2011","HRV",678457.44,65742
"0304","2011","HUN",4366258.8,418248
"0304","2011","IRL",2033463.12,197041
"0304","2011","ITA",26238688.08,2478959
"0304","2011","LTU",385018.56,37308
"0304","2011","LUX",870037.92,84306
"0304","2011","LVA",425534.88,41234
"0304","2011","MLT",186492.72,18071
"0304","2011","NLD",19351810.36,1874194
"0304","2011","POL",10616056,979461
"0304","2011","PRT",3170940.56,306873
"0304","2011","ROU",9613884.96,931578
"0304","2011","SVK",2363891.36,227213
"0304","2011","SVN",663596.64,64302
"0304","2011","SWE",7734116.4,727275
"0304","2012","AUT",7558414.2,731734
"0304","2012","BGR",1081104.12,104729
"0304","2012","CYP",339672.48,32914
"0304","2012","DEU",116615127.08,11159572
"0304","2012","DNK",6084170.6,582079
"0304","2012","ESP",17922033.36,1710570
"0304","2012","EST",326855.04,31672
"0304","2012","FIN",3363299.92,325357
"0304","2012","FRA",42541144.36,4083909
"0304","2012","GBR",62135338.32,5774772
"0304","2012","GRC",2122349.28,205654
"0304","2012","HRV",1260670.56,122158
"0304","2012","HUN",3806237.04,368355
"0304","2012","IRL",1726474.08,167294
"0304","2012","ITA",33928280,3190745
"0304","2012","LTU",163582.32,15851
"0304","2012","LUX",939450.24,91032
"0304","2012","LVA",364503.96,35291
"0304","2012","MLT",296875.44,28767
"0304","2012","NLD",5595051.95999998,540961
"0304","2012","POL",12173128.8,1135840
"0304","2012","PRT",3971127.28,384255
"0304","2012","ROU",4769821.44,462192
"0304","2012","SVK",3662296.64,353902
"0304","2012","SVN",438352.32,42476
"0304","2012","SWE",8525188.24,821109
"0304","2013","AUT",6386427.36,617324
"0304","2013","BGR",1745932.16,169024
"0304","2013","CYP",301364.64,29202
"0304","2013","DEU",81643420.36,7769286
"0304","2013","DNK",5689094.36,548344
"0304","2013","ESP",21318636.8,2040359
"0304","2013","EST",327979.92,31781
"0304","2013","FIN",2933008.88,283701
"0304","2013","FRA",51415541.6,4920520
"0304","2013","GBR",100865749.88,9506662
"0304","2013","GRC",3831258.16,370935
"0304","2013","HRV",1625647.68,157524
"0304","2013","HUN",7642734,740575
"0304","2013","IRL",2734274.12,264298
"0304","2013","ITA",30801318.84,2895159
"0304","2013","LUX",837911.76,81193
"0304","2013","LVA",466856.16,45238
"0304","2013","MLT",179475.12,17391
"0304","2013","NLD",31286568.44,3028836
"0304","2013","POL",12430797.64,1162625
"0304","2013","PRT",4489160.48,434899
"0304","2013","ROU",4821524.64,467202
"0304","2013","SVK",2545479.92,217465
"0304","2013","SVN",622471.44,60317
"0304","2013","SWE",8981269.16,865196
"0304","2014","AUT",6237869.32,603988
"0304","2014","BEL",422664.359999999,35971
"0304","2014","BGR",1870349.88,181148
"0304","2014","CYP",315430.8,30565
"0304","2014","DEU",87696474.92,8361808
"0304","2014","DNK",5909289,568262
"0304","2014","ESP",24285540.28,2281956
"0304","2014","EST",295912.76,28664
"0304","2014","FIN",3230622.12,312316
"0304","2014","FRA",51862091,5002882
"0304","2014","GBR",79887813.32,7536358
"0304","2014","GRC",4344103.16,420639
"0304","2014","HRV",1141804.8,110640
"0304","2014","HUN",11142710.4,1079720
"0304","2014","IRL",3431465.44,332312
"0304","2014","ITA",30671457.12,2896364
"0304","2014","LTU",14344.7999999998,1390
"0304","2014","LUX",965652.72,93571
"0304","2014","MLT",162901.2,15785
"0304","2014","NLD",42712763.52,4136968
"0304","2014","POL",17204753.2,1619125
"0304","2014","PRT",4119436.16,399073
"0304","2014","ROU",5192766,503175
"0304","2014","SVN",842277.12,81616
"0304","2014","SWE",8837431.64,854873
"0304","2015","AUT",6140215.28,594127
"0304","2015","BEL",1835605.04,174390
"0304","2015","BGR",1381836.32,133860
"0304","2015","CYP",302448.24,29307
"0304","2015","DEU",84331995.96,7991580
"0304","2015","DNK",5148418.32,497770
"0304","2015","ESP",26461900.2,2497294
"0304","2015","EST",327876.72,31771
"0304","2015","FIN",3335798.88,322595
"0304","2015","FRA",51941469.72,5010496
"0304","2015","GBR",70256031.4,6527039
"0304","2015","GRC",3548828.08,342460
"0304","2015","HRV",877385.76,85018
"0304","2015","HUN",9545566.56,924958
"0304","2015","IRL",3259649.56,315051
"0304","2015","ITA",29670005.88,2789267
"0304","2015","LTU",534029.04,51747
"0304","2015","LUX",928614.24,89982
"0304","2015","LVA",865332,83850
"0304","2015","MLT",149536.8,14490
"0304","2015","NLD",38533511.04,3732643
"0304","2015","POL",14360812.12,1341946
"0304","2015","PRT",3908514.44,378664
"0304","2015","ROU",3793714.56,367608
"0304","2015","SVK",2488056.2,178406
"0304","2015","SVN",928276.8,89891
"0304","2015","SWE",8542571.56,825796
"0305","1995","AUT",5769609.38,7036109
"0305","1995","BEL",362706.5,442325
"0305","1995","DEU",16667068,26552836
"0305","1995","DNK",370558.01,697812
"0305","1995","ESP",7035348.54,10436597
"0305","1995","FRA",2165942.34,4361968
"0305","1995","GBR",11376999.34,23871233
"0305","1995","GRC",1033.2,1260
"0305","1995","IRL",37686.38,45959
"0305","1995","ITA",3529785.64,5702945
"0305","1996","AUT",4959324.47,6226067
"0305","1996","BEL",1671584.13038021,2832879.46751157
"0305","1996","DEU",12076036.53,21022584
"0305","1996","DNK",421824.06,847574
"0305","1996","ESP",8511895.35,12567529
"0305","1996","FIN",50536.9034076151,62528.5409058113
"0305","1996","FRA",3393870.72363971,5271898.60808824
"0305","1996","GBR",26714818.72,57199164
"0305","1996","GRC",357865.137886306,489065.239747346
"0305","1996","IRL",335054.891295702,658473.180657116
"0305","1996","ITA",7294030.77,12144802
"0305","1996","NLD",851478.024190028,1360401.98708895
"0305","1996","PRT",13544.4099921017,21330.5110935593
"0305","1996","SWE",381516.271308894,629638.758464209
"0305","1997","AUT",1717170.87,2405307
"0305","1997","BEL",1572944.17992311,2554600.88871802
"0305","1997","DEU",16544534.76,27564784
"0305","1997","DNK",199970.5,546037
"0305","1997","ESP",7063571.54,11392236
"0305","1997","FIN",4953135.92847789,6270759.66328419
"0305","1997","FRA",1955988.03944,3703847.42097777
"0305","1997","GBR",20425393.8,40051968
"0305","1997","GRC",252612.310987993,330658.602195539
"0305","1997","IRL",213719.911185453,531562.024856563
"0305","1997","ITA",9780625.04,17990498
"0305","1997","NLD",1496921.82163085,2454864.40362411
"0305","1997","PRT",87688.2057435198,111235.523874488
"0305","1997","SWE",937525.08,1617529
"0305","1998","AUT",2628803.96629273,3552878.85842828
"0305","1998","BEL",1388088.95055612,2289108.40123583
"0305","1998","DEU",12885563.98,23442365
"0305","1998","DNK",1167627.48,2326065
"0305","1998","ESP",6840694.32,11585860
"0305","1998","FIN",47894.8371370694,63402.2158601543
"0305","1998","FRA",2678905.27352284,6014021.98560631
"0305","1998","GBR",20823480.99,42978151
"0305","1998","GRC",267054.809217595,378051.287150212
"0305","1998","IRL",728720.296887276,1260306.12641617
"0305","1998","ITA",10236159.77,18770299
"0305","1998","NLD",1764151.02587419,3388260.56860931
"0305","1998","PRT",63193.9606548431,83303.5347885402
"0305","1998","SWE",992470.442700864,1403739.51711303
"0305","1999","AUT",2247363.9,3370055
"0305","1999","BEL",1629485.7104183,2575454.71204067
"0305","1999","BGR",31029.68,41932
"0305","1999","CYP",15037.54,20321
"0305","1999","CZE",55109.28,74472
"0305","1999","DEU",16199991.51,26993307
"0305","1999","DNK",1367582.51,2844302
"0305","1999","ESP",5291968.8,8922851
"0305","1999","EST",5334.66,7209
"0305","1999","FIN",44424.413503537,58775.2300078601
"0305","1999","FRA",3556104.60432956,6940375.80962125
"0305","1999","GBR",4374638.33951452,6147833.19892116
"0305","1999","GRC",311925.578673384,542096.641496409
"0305","1999","HUN",20862.82,28193
"0305","1999","IRL",1545121.4143235,2568388.14294111
"0305","1999","ITA",8738848.9,14953429
"0305","1999","LTU",7758.9,10485
"0305","1999","LUX",23997.46,32429
"0305","1999","LVA",5856.36,7914
"0305","1999","MLT",9768,13200
"0305","1999","NLD",1761168.87069396,2992473.33487546
"0305","1999","PRT",70515.1428792992,95764.2286206649
"0305","1999","SVN",17910.96,24204
"0305","1999","SWE",1305871.42,2250744
"0305","2000","AUT",3195902.6,5037678
"0305","2000","BEL",1293907.55,1822405
"0305","2000","BGR",51181.77,72087
"0305","2000","CYP",23483.25,33075
"0305","2000","CZE",42634.79,60049
"0305","2000","DEU",9525515.68,18452651
"0305","2000","DNK",1246163.58,2457330
"0305","2000","ESP",5426868.05,9426889
"0305","2000","EST",6739.50945818317,9542.10990707372
"0305","2000","FIN",7805158.65,10995117
"0305","2000","FRA",4081726.59612902,8018148.92473115
"0305","2000","GBR",11952058.5987072,17206908.2193494
"0305","2000","GRC",277013.471843507,438113.225430015
"0305","2000","IRL",1596251.74570596,2334549.12379102
"0305","2000","ITA",12084246.9,19905642
"0305","2000","LTU",14869.83,21273
"0305","2000","LUX",17012.31,23961
"0305","2000","LVA",7029,9900
"0305","2000","MLT",7215.02,10162
"0305","2000","NLD",1922554.24165179,3531217.38144842
"0305","2000","PRT",150813.94,212414
"0305","2000","SVN",27362.69,38539
"0305","2000","SWE",939085.8,1563154
"0305","2001","AUT",1195322.46558382,2146087.16796405
"0305","2001","BEL",1264488.56,1859542
"0305","2001","BGR",32413.56,47667
"0305","2001","CYP",29874.44,43933
"0305","2001","CZE",948621.804697924,2129140.98821761
"0305","2001","DEU",11424979.76,21356913
"0305","2001","DNK",1082926.58,2265853
"0305","2001","ESP",7865672.38,10597362
"0305","2001","EST",7001.536920256,10345.6376005689
"0305","2001","FIN",7377633.99,10858370
"0305","2001","FRA",4460047.89045531,8495172.44545624
"0305","2001","GBR",11278696.8771902,17532155.5715337
"0305","2001","GRC",241016.423993897,446835.053319771
"0305","2001","HRV",8342.92,12269
"0305","2001","HUN",53059.2370104383,99099.5044676406
"0305","2001","IRL",216658.976754042,457714.59278676
"0305","2001","ITA",9410624.15,15321653
"0305","2001","LTU",9460.16,13912
"0305","2001","LUX",90015.68,132376
"0305","2001","LVA",6443.68,9476
"0305","2001","MLT",4814.4,7080
"0305","2001","NLD",17164376.7060074,37615571.2133498
"0305","2001","PRT",214368.4,315755
"0305","2001","SVN",39572.9342071136,65768.8760158081
"0305","2001","SWE",774375.12,1363609
"0305","2002","AUT",1058402.69555765,1763698.92346144
"0305","2002","BEL",543595.14,823629
"0305","2002","BGR",101063.82,153127
"0305","2002","CYP",31789.56,48166
"0305","2002","CZE",2094593.06350287,4778530.25222861
"0305","2002","DEU",11624045.97,22584186
"0305","2002","DNK",542891.37,945315
"0305","2002","ESP",6313681.11,10757783
"0305","2002","EST",7015.58459905555,10661.7213312346
"0305","2002","FIN",3712985.85,5635634
"0305","2002","FRA",18080819.58,37620463
"0305","2002","GBR",7391134.47,12158016
"0305","2002","GRC",382485.2331749,686944.651499777
"0305","2002","HRV",82580.52,125122
"0305","2002","HUN",76847.0358034418,136952.790674315
"0305","2002","IRL",174637.763859716,344580.786354924
"0305","2002","ITA",8525259.66,14175088
"0305","2002","LTU",18960.9674814996,29113.6166255546
"0305","2002","LUX",49643.22,75217
"0305","2002","LVA",4695.9,7115
"0305","2002","MLT",3886.08,5888
"0305","2002","NLD",1447005.60856061,2794171.28569025
"0305","2002","POL",791503.32,1441793
"0305","2002","PRT",64769.76,98136
"0305","2002","SVN",298822.386103633,665597.213563629
"0305","2002","SWE",1216202.96424107,2480333.05386904
"0305","2003","AUT",923915.25,1528815
"0305","2003","BEL",1368265.5,2171850
"0305","2003","BGR",113587.11,180297
"0305","2003","CYP",27755.28,44056
"0305","2003","CZE",1713881.07,4002325
"0305","2003","DEU",11358128.52,22077089
"0305","2003","DNK",545812.38,973110
"0305","2003","ESP",4422564.54,7647680
"0305","2003","EST",19916.28,31680
"0305","2003","FIN",378404.67,600725
"0305","2003","FRA",5668602.84,9667026
"0305","2003","GBR",7689788.01,12670479
"0305","2003","GRC",381279.42,636450
"0305","2003","HRV",112547.61,178647
"0305","2003","HUN",17459.28,60276
"0305","2003","IRL",210290.76,344624
"0305","2003","ITA",7053497.19,12172003
"0305","2003","LTU",4699.17,7727
"0305","2003","LUX",19880.28,31556
"0305","2003","LVA",7309.89,11625
"0305","2003","MLT",6900.39,10953
"0305","2003","NLD",749744.1,1190070
"0305","2003","POL",1454474.52,2537418
"0305","2003","PRT",119501.55,189685
"0305","2003","SVK",182565.9,405702
"0305","2003","SVN",29187.54,48322
"0305","2003","SWE",885385.53,1631095
"0305","2004","AUT",1571119.2,2688558
"0305","2004","BEL",736020.6,1226701
"0305","2004","BGR",137397.75,231149
"0305","2004","CYP",30980.4,51634
"0305","2004","CZE",309747.9,616004
"0305","2004","DEU",12118074.15,24527104
"0305","2004","DNK",573213.3,1037330
"0305","2004","ESP",4823033.61,8701593
"0305","2004","EST",14580,24300
"0305","2004","FIN",619413.15,1024324
"0305","2004","FRA",4650255.15,8244807
"0305","2004","GBR",6231102.45,10769703
"0305","2004","GRC",405955.05,700266
"0305","2004","HRV",83280.6,138801
"0305","2004","IRL",159529.05,279033
"0305","2004","ITA",8636450.85,15235110
"0305","2004","LTU",14701.05,24636
"0305","2004","LUX",16839,28065
"0305","2004","LVA",8828.25,15157
"0305","2004","MLT",6126.6,10211
"0305","2004","NLD",316559.4,527599
"0305","2004","POL",4562631,7750952
"0305","2004","PRT",158206.8,263678
"0305","2004","ROU",24134.85,53055
"0305","2004","SVK",50878.5,85984
"0305","2004","SVN",48215.4,80359
"0305","2004","SWE",1108161.6,2048469
"0305","2005","AUT",939904.93,1791311
"0305","2005","BEL",683464.46,1178387
"0305","2005","BGR",138585.95,240935
"0305","2005","CYP",24263.14,41833
"0305","2005","CZE",459838.37,982456
"0305","2005","DEU",13901970.67,28580044
"0305","2005","DNK",502211.66,939068
"0305","2005","ESP",5314001.83,9964425
"0305","2005","EST",17324.02,29869
"0305","2005","FIN",598177.84,1020563
"0305","2005","FRA",10463332.92,18731120
"0305","2005","GBR",3810453.52,6803747
"0305","2005","GRC",565758.08,1027358
"0305","2005","HRV",76418.48,131756
"0305","2005","HUN",217607.8,392557
"0305","2005","IRL",704174.52,1214094
"0305","2005","ITA",7515438.61,13936488
"0305","2005","LTU",33448.21,57787
"0305","2005","LUX",20620.16,35552
"0305","2005","LVA",12112.93,21102
"0305","2005","MLT",4751.94,8193
"0305","2005","NLD",1211941.9,2089555
"0305","2005","POL",686742.8,1240475
"0305","2005","PRT",140688.28,242566
"0305","2005","ROU",189737.41,334645
"0305","2005","SVK",81008.27,157234
"0305","2005","SVN",42027.38,72461
"0305","2005","SWE",676627.42,1166599
"0305","2006","AUT",620448.1,1171620
"0305","2006","BEL",532035.35,967337
"0305","2006","BGR",109755.3,202442
"0305","2006","CYP",18058.7,32834
"0305","2006","CZE",32272.9,58678
"0305","2006","DEU",17418796.25,35734409
"0305","2006","DNK",445775.75,861881
"0305","2006","ESP",4441440.51,8654495
"0305","2006","EST",100333663.65,182424843
"0305","2006","FIN",655279.85,1191707
"0305","2006","FRA",11426545,21414412
"0305","2006","GBR",3006866.25,5734939
"0305","2006","GRC",379393.3,689806
"0305","2006","HRV",83580.75,151965
"0305","2006","HUN",131444.8,241102
"0305","2006","IRL",212487.15,391977
"0305","2006","ITA",7038493.1,13595930
"0305","2006","LTU",37420.45,72867
"0305","2006","LUX",42975.35,78137
"0305","2006","LVA",7352.75,13795
"0305","2006","MLT",11196.9,20358
"0305","2006","NLD",1406449,2557180
"0305","2006","POL",875318.75,1709189
"0305","2006","PRT",180576.7,328376
"0305","2006","ROU",85935.4,156270
"0305","2006","SVK",588911.25,1270443
"0305","2006","SVN",47109.7,85654
"0305","2006","SWE",675170.65,1227583
"0305","2007","AUT",4531362.67,9853003.92307692
"0305","2007","BEL",3383454.44,6506643.15384616
"0305","2007","BGR",926415.57,1782021.92307692
"0305","2007","CYP",228250.16,438942.615384615
"0305","2007","DEU",24872945.55,50333227.4615385
"0305","2007","DNK",2312550.3,4484853.53846154
"0305","2007","ESP",9136115.83,18000348.0769231
"0305","2007","EST",135966.28,261473.615384615
"0305","2007","FRA",15261380.34,29891048
"0305","2007","GBR",25393997.71,48936955.6923077
"0305","2007","GRC",2426981.44,4667272
"0305","2007","HRV",581299.4,1117883.46153846
"0305","2007","IRL",2014685.48,4333902.61538462
"0305","2007","ITA",15074835.57,29002354.6153846
"0305","2007","LTU",526292.09,1051848.46153846
"0305","2007","LUX",352136.76,677186.076923077
"0305","2007","LVA",345666,666127.769230769
"0305","2007","MLT",128294.48,246720.153846154
"0305","2007","NLD",3162627.76,6081976.46153846
"0305","2007","POL",12139884.04,27193495.3846154
"0305","2007","PRT",1549706.94,2981260.76923077
"0305","2007","ROU",2178221.36,4191661.38461538
"0305","2007","SVK",32809125.59,72872583.6923077
"0305","2007","SWE",5928792.63,12572420.0769231
"0305","2008","AUT",512600,1025200
"0305","2008","BEL",4036709,8073418
"0305","2008","BGR",835306.85,1697216
"0305","2008","CYP",190783,381566
"0305","2008","CZE",219182.5,438365
"0305","2008","DEU",9914201.85,20024756
"0305","2008","DNK",1921189.4,3863146
"0305","2008","ESP",14992971.3,30059470
"0305","2008","EST",265922,531844
"0305","2008","FRA",16879544.3,33902594
"0305","2008","GBR",16122610.3,32248387
"0305","2008","GRC",2431607,4922627
"0305","2008","HRV",783548,1567096
"0305","2008","HUN",1451810.15,3243010
"0305","2008","IRL",1335431.55,2672517
"0305","2008","ITA",17159008.15,35098023
"0305","2008","LTU",400670.65,839202
"0305","2008","LUX",173837,347674
"0305","2008","LVA",199555,399110
"0305","2008","MLT",232842.5,465685
"0305","2008","NLD",3206986,6413972
"0305","2008","POL",710870,1421740
"0305","2008","PRT",1738581.65,3492210
"0305","2008","ROU",1931798.75,3887732
"0305","2008","SVK",173939.5,347879
"0305","2008","SWE",774283.2,1558470
"0305","2009","AUT",865502.53,1841380.17021277
