"UNU_Key","Country","Year","Value","Parameter","Description"
"01","GBR","2008",11.26,"EEE_KG_INH_EUROSTAT","eurostat"
"02","AUT","2008",2.02,"EEE_KG_INH_EUROSTAT","eurostat"
"02","BEL","2008",2.56,"EEE_KG_INH_EUROSTAT","eurostat"
"02","BGR","2008",0.06,"EEE_KG_INH_EUROSTAT","eurostat"
"02","HRV","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"02","CYP","2008",2.01,"EEE_KG_INH_EUROSTAT","eurostat"
"02","CZE","2008",1.47,"EEE_KG_INH_EUROSTAT","eurostat"
"02","DNK","2008",1.9,"EEE_KG_INH_EUROSTAT","eurostat"
"02","EST","2008",0.82,"EEE_KG_INH_EUROSTAT","eurostat"
"02","FIN","2008",1.23,"EEE_KG_INH_EUROSTAT","eurostat"
"02","FRA","2008",2.41,"EEE_KG_INH_EUROSTAT","eurostat"
"02","DEU","2008",1.8,"EEE_KG_INH_EUROSTAT","eurostat"
"02","GRC","2008",1.19,"EEE_KG_INH_EUROSTAT","eurostat"
"02","HUN","2008",1.33,"EEE_KG_INH_EUROSTAT","eurostat"
"02","ISL","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"02","IRL","2008",2.04,"EEE_KG_INH_EUROSTAT","eurostat"
"02","ITA","2008",1.24,"EEE_KG_INH_EUROSTAT","eurostat"
"02","LVA","2008",0.84,"EEE_KG_INH_EUROSTAT","eurostat"
"02","LIE","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"02","LTU","2008",1.12,"EEE_KG_INH_EUROSTAT","eurostat"
"02","LUX","2008",2.36,"EEE_KG_INH_EUROSTAT","eurostat"
"02","MLT","2008",1.48,"EEE_KG_INH_EUROSTAT","eurostat"
"02","NLD","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"02","NOR","2008",2.7,"EEE_KG_INH_EUROSTAT","eurostat"
"02","POL","2008",1.48,"EEE_KG_INH_EUROSTAT","eurostat"
"02","PRT","2008",1.21,"EEE_KG_INH_EUROSTAT","eurostat"
"02","ROU","2008",0.88,"EEE_KG_INH_EUROSTAT","eurostat"
"02","SVK","2008",0.92,"EEE_KG_INH_EUROSTAT","eurostat"
"02","SVN","2008",1.15,"EEE_KG_INH_EUROSTAT","eurostat"
"02","ESP","2008",1.13,"EEE_KG_INH_EUROSTAT","eurostat"
"02","SWE","2008",2.25,"EEE_KG_INH_EUROSTAT","eurostat"
"02","GBR","2008",2.41,"EEE_KG_INH_EUROSTAT","eurostat"
"03","AUT","2008",3.6,"EEE_KG_INH_EUROSTAT","eurostat"
"03","BEL","2008",7.24,"EEE_KG_INH_EUROSTAT","eurostat"
"03","BGR","2008",0.09,"EEE_KG_INH_EUROSTAT","eurostat"
"03","HRV","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"03","CYP","2008",1.59,"EEE_KG_INH_EUROSTAT","eurostat"
"03","CZE","2008",5.12,"EEE_KG_INH_EUROSTAT","eurostat"
"03","DNK","2008",4.74,"EEE_KG_INH_EUROSTAT","eurostat"
"03","EST","2008",1.81,"EEE_KG_INH_EUROSTAT","eurostat"
"03","FIN","2008",5.84,"EEE_KG_INH_EUROSTAT","eurostat"
"03","FRA","2008",3.41,"EEE_KG_INH_EUROSTAT","eurostat"
"03","DEU","2008",3.89,"EEE_KG_INH_EUROSTAT","eurostat"
"03","GRC","2008",1.75,"EEE_KG_INH_EUROSTAT","eurostat"
"03","HUN","2008",1.66,"EEE_KG_INH_EUROSTAT","eurostat"
"03","ISL","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"03","IRL","2008",4.51,"EEE_KG_INH_EUROSTAT","eurostat"
"03","ITA","2008",2.51,"EEE_KG_INH_EUROSTAT","eurostat"
"03","LVA","2008",1.63,"EEE_KG_INH_EUROSTAT","eurostat"
"03","LIE","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"03","LTU","2008",1.58,"EEE_KG_INH_EUROSTAT","eurostat"
"03","LUX","2008",5.11,"EEE_KG_INH_EUROSTAT","eurostat"
"03","MLT","2008",2.24,"EEE_KG_INH_EUROSTAT","eurostat"
"03","NLD","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"03","NOR","2008",6.53,"EEE_KG_INH_EUROSTAT","eurostat"
"03","POL","2008",1.93,"EEE_KG_INH_EUROSTAT","eurostat"
"03","PRT","2008",2.19,"EEE_KG_INH_EUROSTAT","eurostat"
"03","ROU","2008",0.96,"EEE_KG_INH_EUROSTAT","eurostat"
"03","SVK","2008",1.21,"EEE_KG_INH_EUROSTAT","eurostat"
"03","SVN","2008",2.24,"EEE_KG_INH_EUROSTAT","eurostat"
"03","ESP","2008",1.98,"EEE_KG_INH_EUROSTAT","eurostat"
"03","SWE","2008",4.78,"EEE_KG_INH_EUROSTAT","eurostat"
"03","GBR","2008",4.06,"EEE_KG_INH_EUROSTAT","eurostat"
"04","AUT","2008",3.29,"EEE_KG_INH_EUROSTAT","eurostat"
"04","BEL","2008",3.01,"EEE_KG_INH_EUROSTAT","eurostat"
"04","BGR","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"04","HRV","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"04","CYP","2008",1.06,"EEE_KG_INH_EUROSTAT","eurostat"
"04","CZE","2008",2.18,"EEE_KG_INH_EUROSTAT","eurostat"
"04","DNK","2008",4.31,"EEE_KG_INH_EUROSTAT","eurostat"
"04","EST","2008",1.11,"EEE_KG_INH_EUROSTAT","eurostat"
"04","FIN","2008",2.38,"EEE_KG_INH_EUROSTAT","eurostat"
"04","FRA","2008",2.98,"EEE_KG_INH_EUROSTAT","eurostat"
"04","DEU","2008",4.78,"EEE_KG_INH_EUROSTAT","eurostat"
"04","GRC","2008",1.76,"EEE_KG_INH_EUROSTAT","eurostat"
"04","HUN","2008",1.82,"EEE_KG_INH_EUROSTAT","eurostat"
"04","ISL","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"04","IRL","2008",3.31,"EEE_KG_INH_EUROSTAT","eurostat"
"04","ITA","2008",1.62,"EEE_KG_INH_EUROSTAT","eurostat"
"04","LVA","2008",1.85,"EEE_KG_INH_EUROSTAT","eurostat"
"04","LIE","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"04","LTU","2008",1.52,"EEE_KG_INH_EUROSTAT","eurostat"
"04","LUX","2008",4.84,"EEE_KG_INH_EUROSTAT","eurostat"
"04","MLT","2008",2.52,"EEE_KG_INH_EUROSTAT","eurostat"
"04","NLD","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"04","NOR","2008",5.98,"EEE_KG_INH_EUROSTAT","eurostat"
"04","POL","2008",1.87,"EEE_KG_INH_EUROSTAT","eurostat"
"04","PRT","2008",1.77,"EEE_KG_INH_EUROSTAT","eurostat"
"04","ROU","2008",1.1,"EEE_KG_INH_EUROSTAT","eurostat"
"04","SVK","2008",1.35,"EEE_KG_INH_EUROSTAT","eurostat"
"04","SVN","2008",1.84,"EEE_KG_INH_EUROSTAT","eurostat"
"04","ESP","2008",1.64,"EEE_KG_INH_EUROSTAT","eurostat"
"04","SWE","2008",3.35,"EEE_KG_INH_EUROSTAT","eurostat"
"04","GBR","2008",1.45,"EEE_KG_INH_EUROSTAT","eurostat"
"05","AUT","2008",0.13,"EEE_KG_INH_EUROSTAT","eurostat"
"05","BEL","2008",2.89,"EEE_KG_INH_EUROSTAT","eurostat"
"05","BGR","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"05","HRV","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"05","CYP","2008",0.68,"EEE_KG_INH_EUROSTAT","eurostat"
"05","CZE","2008",1.06,"EEE_KG_INH_EUROSTAT","eurostat"
"05","DNK","2008",1.23,"EEE_KG_INH_EUROSTAT","eurostat"
"05","EST","2008",1,"EEE_KG_INH_EUROSTAT","eurostat"
"05","FIN","2008",2.4,"EEE_KG_INH_EUROSTAT","eurostat"
"05","FRA","2008",0.45,"EEE_KG_INH_EUROSTAT","eurostat"
"05","DEU","2008",0.91,"EEE_KG_INH_EUROSTAT","eurostat"
"05","GRC","2008",0.59,"EEE_KG_INH_EUROSTAT","eurostat"
"05","HUN","2008",0.47,"EEE_KG_INH_EUROSTAT","eurostat"
"05","ISL","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"05","IRL","2008",1,"EEE_KG_INH_EUROSTAT","eurostat"
"05","ITA","2008",3.83,"EEE_KG_INH_EUROSTAT","eurostat"
"05","LVA","2008",0.62,"EEE_KG_INH_EUROSTAT","eurostat"
"05","LIE","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"05","LTU","2008",0.26,"EEE_KG_INH_EUROSTAT","eurostat"
"05","LUX","2008",1.23,"EEE_KG_INH_EUROSTAT","eurostat"
"05","MLT","2008",1.23,"EEE_KG_INH_EUROSTAT","eurostat"
"05","NLD","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"05","NOR","2008",6.38,"EEE_KG_INH_EUROSTAT","eurostat"
"05","POL","2008",0.8,"EEE_KG_INH_EUROSTAT","eurostat"
"05","PRT","2008",1.3,"EEE_KG_INH_EUROSTAT","eurostat"
"05","ROU","2008",0.19,"EEE_KG_INH_EUROSTAT","eurostat"
"05","SVK","2008",0.62,"EEE_KG_INH_EUROSTAT","eurostat"
"05","SVN","2008",0.74,"EEE_KG_INH_EUROSTAT","eurostat"
"05","ESP","2008",1.01,"EEE_KG_INH_EUROSTAT","eurostat"
"05","SWE","2008",1.7,"EEE_KG_INH_EUROSTAT","eurostat"
"05","GBR","2008",0.005,"EEE_KG_INH_EUROSTAT","eurostat"
"06","AUT","2008",0.77,"EEE_KG_INH_EUROSTAT","eurostat"
"06","BEL","2008",1.31,"EEE_KG_INH_EUROSTAT","eurostat"
"06","BGR","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"06","HRV","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"06","CYP","2008",0.66,"EEE_KG_INH_EUROSTAT","eurostat"
"06","CZE","2008",1.57,"EEE_KG_INH_EUROSTAT","eurostat"
"06","DNK","2008",1.78,"EEE_KG_INH_EUROSTAT","eurostat"
"06","EST","2008",0.67,"EEE_KG_INH_EUROSTAT","eurostat"
"06","FIN","2008",2,"EEE_KG_INH_EUROSTAT","eurostat"
"06","FRA","2008",1.61,"EEE_KG_INH_EUROSTAT","eurostat"
"06","DEU","2008",1.76,"EEE_KG_INH_EUROSTAT","eurostat"
"06","GRC","2008",0.42,"EEE_KG_INH_EUROSTAT","eurostat"
"06","HUN","2008",0.74,"EEE_KG_INH_EUROSTAT","eurostat"
"06","ISL","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"06","IRL","2008",1.73,"EEE_KG_INH_EUROSTAT","eurostat"
"06","ITA","2008",2.09,"EEE_KG_INH_EUROSTAT","eurostat"
"06","LVA","2008",1.05,"EEE_KG_INH_EUROSTAT","eurostat"
"06","LIE","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"06","LTU","2008",0.86,"EEE_KG_INH_EUROSTAT","eurostat"
"06","LUX","2008",0.8,"EEE_KG_INH_EUROSTAT","eurostat"
"06","MLT","2008",0.7,"EEE_KG_INH_EUROSTAT","eurostat"
"06","NLD","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"06","NOR","2008",3.71,"EEE_KG_INH_EUROSTAT","eurostat"
"06","POL","2008",1.14,"EEE_KG_INH_EUROSTAT","eurostat"
"06","PRT","2008",0.59,"EEE_KG_INH_EUROSTAT","eurostat"
"06","ROU","2008",0.48,"EEE_KG_INH_EUROSTAT","eurostat"
"06","SVK","2008",0.81,"EEE_KG_INH_EUROSTAT","eurostat"
"06","SVN","2008",0.92,"EEE_KG_INH_EUROSTAT","eurostat"
"06","ESP","2008",0.34,"EEE_KG_INH_EUROSTAT","eurostat"
"06","SWE","2008",1.48,"EEE_KG_INH_EUROSTAT","eurostat"
"06","GBR","2008",1.36,"EEE_KG_INH_EUROSTAT","eurostat"
"07","AUT","2008",0.31,"EEE_KG_INH_EUROSTAT","eurostat"
"07","BEL","2008",0.17,"EEE_KG_INH_EUROSTAT","eurostat"
"07","BGR","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"07","HRV","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"07","CYP","2008",0.15,"EEE_KG_INH_EUROSTAT","eurostat"
"07","CZE","2008",0.38,"EEE_KG_INH_EUROSTAT","eurostat"
"07","DNK","2008",0.45,"EEE_KG_INH_EUROSTAT","eurostat"
"07","EST","2008",0.02,"EEE_KG_INH_EUROSTAT","eurostat"
"07","FIN","2008",0.68,"EEE_KG_INH_EUROSTAT","eurostat"
"07","FRA","2008",0.85,"EEE_KG_INH_EUROSTAT","eurostat"
"07","DEU","2008",0.43,"EEE_KG_INH_EUROSTAT","eurostat"
"07","GRC","2008",0.11,"EEE_KG_INH_EUROSTAT","eurostat"
"07","HUN","2008",0.11,"EEE_KG_INH_EUROSTAT","eurostat"
"07","ISL","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"07","IRL","2008",0.6,"EEE_KG_INH_EUROSTAT","eurostat"
"07","ITA","2008",0.48,"EEE_KG_INH_EUROSTAT","eurostat"
"07","LVA","2008",0.3,"EEE_KG_INH_EUROSTAT","eurostat"
"07","LIE","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"07","LTU","2008",0.21,"EEE_KG_INH_EUROSTAT","eurostat"
"07","LUX","2008",0.59,"EEE_KG_INH_EUROSTAT","eurostat"
"07","MLT","2008",0.83,"EEE_KG_INH_EUROSTAT","eurostat"
"07","NLD","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"07","NOR","2008",0.63,"EEE_KG_INH_EUROSTAT","eurostat"
"07","POL","2008",0.19,"EEE_KG_INH_EUROSTAT","eurostat"
"07","PRT","2008",0.22,"EEE_KG_INH_EUROSTAT","eurostat"
"07","ROU","2008",0.02,"EEE_KG_INH_EUROSTAT","eurostat"
"07","SVK","2008",0.09,"EEE_KG_INH_EUROSTAT","eurostat"
"07","SVN","2008",0.19,"EEE_KG_INH_EUROSTAT","eurostat"
"07","ESP","2008",0.49,"EEE_KG_INH_EUROSTAT","eurostat"
"07","SWE","2008",0.48,"EEE_KG_INH_EUROSTAT","eurostat"
"07","GBR","2008",0.92,"EEE_KG_INH_EUROSTAT","eurostat"
"08","AUT","2008",0.22,"EEE_KG_INH_EUROSTAT","eurostat"
"08","BEL","2008",0.69,"EEE_KG_INH_EUROSTAT","eurostat"
"08","BGR","2008",0.002,"EEE_KG_INH_EUROSTAT","eurostat"
"08","HRV","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"08","CYP","2008",0.05,"EEE_KG_INH_EUROSTAT","eurostat"
"08","CZE","2008",0.15,"EEE_KG_INH_EUROSTAT","eurostat"
"08","DNK","2008",0.79,"EEE_KG_INH_EUROSTAT","eurostat"
"08","EST","2008",0.06,"EEE_KG_INH_EUROSTAT","eurostat"
"08","FIN","2008",0.91,"EEE_KG_INH_EUROSTAT","eurostat"
"08","FRA","2008",0.14,"EEE_KG_INH_EUROSTAT","eurostat"
"08","DEU","2008",0.43,"EEE_KG_INH_EUROSTAT","eurostat"
"08","GRC","2008",0.12,"EEE_KG_INH_EUROSTAT","eurostat"
"08","HUN","2008",0.001,"EEE_KG_INH_EUROSTAT","eurostat"
"08","ISL","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"08","IRL","2008",0.15,"EEE_KG_INH_EUROSTAT","eurostat"
"08","ITA","2008",0.23,"EEE_KG_INH_EUROSTAT","eurostat"
"08","LVA","2008",0.1,"EEE_KG_INH_EUROSTAT","eurostat"
"08","LIE","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"08","LTU","2008",0.1,"EEE_KG_INH_EUROSTAT","eurostat"
"08","LUX","2008",0.04,"EEE_KG_INH_EUROSTAT","eurostat"
"08","MLT","2008",0.22,"EEE_KG_INH_EUROSTAT","eurostat"
"08","NLD","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"08","NOR","2008",0.15,"EEE_KG_INH_EUROSTAT","eurostat"
"08","POL","2008",0.08,"EEE_KG_INH_EUROSTAT","eurostat"
"08","PRT","2008",0.09,"EEE_KG_INH_EUROSTAT","eurostat"
"08","ROU","2008",0.27,"EEE_KG_INH_EUROSTAT","eurostat"
"08","SVK","2008",0.01,"EEE_KG_INH_EUROSTAT","eurostat"
"08","SVN","2008",0.18,"EEE_KG_INH_EUROSTAT","eurostat"
"08","ESP","2008",0.12,"EEE_KG_INH_EUROSTAT","eurostat"
"08","SWE","2008",0.2,"EEE_KG_INH_EUROSTAT","eurostat"
"08","GBR","2008",0.03,"EEE_KG_INH_EUROSTAT","eurostat"
"09","AUT","2008",0.34,"EEE_KG_INH_EUROSTAT","eurostat"
"09","BEL","2008",0.22,"EEE_KG_INH_EUROSTAT","eurostat"
"09","BGR","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"09","HRV","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"09","CYP","2008",0.09,"EEE_KG_INH_EUROSTAT","eurostat"
"09","CZE","2008",0.16,"EEE_KG_INH_EUROSTAT","eurostat"
"09","DNK","2008",0.11,"EEE_KG_INH_EUROSTAT","eurostat"
"09","EST","2008",0.02,"EEE_KG_INH_EUROSTAT","eurostat"
"09","FIN","2008",1.73,"EEE_KG_INH_EUROSTAT","eurostat"
"09","FRA","2008",0.18,"EEE_KG_INH_EUROSTAT","eurostat"
"09","DEU","2008",0.17,"EEE_KG_INH_EUROSTAT","eurostat"
"09","GRC","2008",0.18,"EEE_KG_INH_EUROSTAT","eurostat"
"09","HUN","2008",0.07,"EEE_KG_INH_EUROSTAT","eurostat"
"09","ISL","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"09","IRL","2008",0.22,"EEE_KG_INH_EUROSTAT","eurostat"
"09","ITA","2008",0.18,"EEE_KG_INH_EUROSTAT","eurostat"
"09","LVA","2008",0.09,"EEE_KG_INH_EUROSTAT","eurostat"
"09","LIE","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"09","LTU","2008",0.14,"EEE_KG_INH_EUROSTAT","eurostat"
"09","LUX","2008",0.09,"EEE_KG_INH_EUROSTAT","eurostat"
"09","MLT","2008",0.12,"EEE_KG_INH_EUROSTAT","eurostat"
"09","NLD","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"09","NOR","2008",1.52,"EEE_KG_INH_EUROSTAT","eurostat"
"09","POL","2008",0.12,"EEE_KG_INH_EUROSTAT","eurostat"
"09","PRT","2008",0.04,"EEE_KG_INH_EUROSTAT","eurostat"
"09","ROU","2008",0.04,"EEE_KG_INH_EUROSTAT","eurostat"
"09","SVK","2008",0.02,"EEE_KG_INH_EUROSTAT","eurostat"
"09","SVN","2008",0.22,"EEE_KG_INH_EUROSTAT","eurostat"
"09","ESP","2008",0.04,"EEE_KG_INH_EUROSTAT","eurostat"
"09","SWE","2008",0.16,"EEE_KG_INH_EUROSTAT","eurostat"
"09","GBR","2008",0.07,"EEE_KG_INH_EUROSTAT","eurostat"
"10","AUT","2008",0.13,"EEE_KG_INH_EUROSTAT","eurostat"
"10","BEL","2008",0.14,"EEE_KG_INH_EUROSTAT","eurostat"
"10","BGR","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"10","HRV","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"10","CYP","2008",0.03,"EEE_KG_INH_EUROSTAT","eurostat"
"10","CZE","2008",0.06,"EEE_KG_INH_EUROSTAT","eurostat"
"10","DNK","2008",0.11,"EEE_KG_INH_EUROSTAT","eurostat"
"10","EST","2008",0,"EEE_KG_INH_EUROSTAT","eurostat"
"10","FIN","2008",0.15,"EEE_KG_INH_EUROSTAT","eurostat"
"10","FRA","2008",0.18,"EEE_KG_INH_EUROSTAT","eurostat"
"10","DEU","2008",0.15,"EEE_KG_INH_EUROSTAT","eurostat"
"10","GRC","2008",0.09,"EEE_KG_INH_EUROSTAT","eurostat"
"10","HUN","2008",0.06,"EEE_KG_INH_EUROSTAT","eurostat"
"10","ISL","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"10","IRL","2008",0.09,"EEE_KG_INH_EUROSTAT","eurostat"
"10","ITA","2008",0.41,"EEE_KG_INH_EUROSTAT","eurostat"
"10","LVA","2008",0.1,"EEE_KG_INH_EUROSTAT","eurostat"
"10","LIE","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"10","LTU","2008",0.04,"EEE_KG_INH_EUROSTAT","eurostat"
"10","LUX","2008",0,"EEE_KG_INH_EUROSTAT","eurostat"
"10","MLT","2008",0.19,"EEE_KG_INH_EUROSTAT","eurostat"
"10","NLD","2008",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"10","NOR","2008",0.24,"EEE_KG_INH_EUROSTAT","eurostat"
"10","POL","2008",0.1,"EEE_KG_INH_EUROSTAT","eurostat"
"10","PRT","2008",0.25,"EEE_KG_INH_EUROSTAT","eurostat"
"10","ROU","2008",0.02,"EEE_KG_INH_EUROSTAT","eurostat"
"10","SVK","2008",0.02,"EEE_KG_INH_EUROSTAT","eurostat"
"10","SVN","2008",0.2,"EEE_KG_INH_EUROSTAT","eurostat"
"10","ESP","2008",0.15,"EEE_KG_INH_EUROSTAT","eurostat"
"10","SWE","2008",0.11,"EEE_KG_INH_EUROSTAT","eurostat"
"10","GBR","2008",0,"EEE_KG_INH_EUROSTAT","eurostat"
"0","AUT","2009",19.17,"EEE_KG_INH_EUROSTAT","eurostat"
"0","BEL","2009",26.64,"EEE_KG_INH_EUROSTAT","eurostat"
"0","BGR","2009",7.52,"EEE_KG_INH_EUROSTAT","eurostat"
"0","HRV","2009",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"0","CYP","2009",23.69,"EEE_KG_INH_EUROSTAT","eurostat"
"0","CZE","2009",17.41,"EEE_KG_INH_EUROSTAT","eurostat"
"0","DNK","2009",26.42,"EEE_KG_INH_EUROSTAT","eurostat"
"0","EST","2009",8.39,"EEE_KG_INH_EUROSTAT","eurostat"
"0","FIN","2009",27.12,"EEE_KG_INH_EUROSTAT","eurostat"
"0","FRA","2009",24.26,"EEE_KG_INH_EUROSTAT","eurostat"
"0","DEU","2009",20.27,"EEE_KG_INH_EUROSTAT","eurostat"
"0","GRC","2009",19.38,"EEE_KG_INH_EUROSTAT","eurostat"
"0","HUN","2009",12.65,"EEE_KG_INH_EUROSTAT","eurostat"
"0","ISL","2009",18.51,"EEE_KG_INH_EUROSTAT","eurostat"
"0","IRL","2009",21.31,"EEE_KG_INH_EUROSTAT","eurostat"
"0","ITA","2009",16.47,"EEE_KG_INH_EUROSTAT","eurostat"
"0","LVA","2009",7.29,"EEE_KG_INH_EUROSTAT","eurostat"
"0","LIE","2009",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"0","LTU","2009",7.45,"EEE_KG_INH_EUROSTAT","eurostat"
"0","LUX","2009",26.65,"EEE_KG_INH_EUROSTAT","eurostat"
"0","MLT","2009",33.28,"EEE_KG_INH_EUROSTAT","eurostat"
"0","NLD","2009",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"0","NOR","2009",35.72,"EEE_KG_INH_EUROSTAT","eurostat"
"0","POL","2009",11.75,"EEE_KG_INH_EUROSTAT","eurostat"
"0","PRT","2009",15.99,"EEE_KG_INH_EUROSTAT","eurostat"
"0","ROU","2009",6.07,"EEE_KG_INH_EUROSTAT","eurostat"
"0","SVK","2009",8.44,"EEE_KG_INH_EUROSTAT","eurostat"
"0","SVN","2009",13.62,"EEE_KG_INH_EUROSTAT","eurostat"
"0","ESP","2009",15.01,"EEE_KG_INH_EUROSTAT","eurostat"
"0","SWE","2009",23.52,"EEE_KG_INH_EUROSTAT","eurostat"
"0","GBR","2009",24.83,"EEE_KG_INH_EUROSTAT","eurostat"
"01","AUT","2009",8.99,"EEE_KG_INH_EUROSTAT","eurostat"
"01","BEL","2009",9.61,"EEE_KG_INH_EUROSTAT","eurostat"
"01","BGR","2009",5.52,"EEE_KG_INH_EUROSTAT","eurostat"
"01","HRV","2009",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"01","CYP","2009",15.69,"EEE_KG_INH_EUROSTAT","eurostat"
"01","CZE","2009",6.85,"EEE_KG_INH_EUROSTAT","eurostat"
"01","DNK","2009",12.82,"EEE_KG_INH_EUROSTAT","eurostat"
"01","EST","2009",4.69,"EEE_KG_INH_EUROSTAT","eurostat"
"01","FIN","2009",12.99,"EEE_KG_INH_EUROSTAT","eurostat"
"01","FRA","2009",13.04,"EEE_KG_INH_EUROSTAT","eurostat"
"01","DEU","2009",7.54,"EEE_KG_INH_EUROSTAT","eurostat"
"01","GRC","2009",11.9,"EEE_KG_INH_EUROSTAT","eurostat"
"01","HUN","2009",5.42,"EEE_KG_INH_EUROSTAT","eurostat"
"01","ISL","2009",7.64,"EEE_KG_INH_EUROSTAT","eurostat"
"01","IRL","2009",9.61,"EEE_KG_INH_EUROSTAT","eurostat"
"01","ITA","2009",8.93,"EEE_KG_INH_EUROSTAT","eurostat"
"01","LVA","2009",3.64,"EEE_KG_INH_EUROSTAT","eurostat"
"01","LIE","2009",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"01","LTU","2009",4.32,"EEE_KG_INH_EUROSTAT","eurostat"
"01","LUX","2009",9.37,"EEE_KG_INH_EUROSTAT","eurostat"
"01","MLT","2009",14.08,"EEE_KG_INH_EUROSTAT","eurostat"
"01","NLD","2009",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"01","NOR","2009",12.94,"EEE_KG_INH_EUROSTAT","eurostat"
"01","POL","2009",5.74,"EEE_KG_INH_EUROSTAT","eurostat"
"01","PRT","2009",8.89,"EEE_KG_INH_EUROSTAT","eurostat"
"01","ROU","2009",3.35,"EEE_KG_INH_EUROSTAT","eurostat"
"01","SVK","2009",4.34,"EEE_KG_INH_EUROSTAT","eurostat"
"01","SVN","2009",7.59,"EEE_KG_INH_EUROSTAT","eurostat"
"01","ESP","2009",8.64,"EEE_KG_INH_EUROSTAT","eurostat"
"01","SWE","2009",10.44,"EEE_KG_INH_EUROSTAT","eurostat"
"01","GBR","2009",10.99,"EEE_KG_INH_EUROSTAT","eurostat"
"02","AUT","2009",1.94,"EEE_KG_INH_EUROSTAT","eurostat"
"02","BEL","2009",2.3,"EEE_KG_INH_EUROSTAT","eurostat"
"02","BGR","2009",0.34,"EEE_KG_INH_EUROSTAT","eurostat"
"02","HRV","2009",NA,"EEE_KG_INH_EUROSTAT","eurostat"
"02","CYP","2009",1.96,"EEE_KG_INH_EUROSTAT","eurostat"
"02","CZE","2009",1.38,"EEE_KG_INH_EUROSTAT","eurostat"
"02","DNK","2009",2.06,"EEE_KG_INH_EUROSTAT","eurostat"
"02","EST","2009",0.77,"EEE_KG_INH_EUROSTAT","eurostat"
"02","FIN","2009",1.09,"EEE_KG_INH_EUROSTAT","eurostat"
"02","FRA","2009",2.35,"EEE_KG_INH_EUROSTAT","eurostat"
"02","DEU","2009",1.73,"EEE_KG_INH_EUROSTAT","eurostat"
"02","GRC","2009",1.47,"EEE_KG_INH_EUROSTAT","eurostat"
"02","HUN","2009",1.3,"EEE_KG_INH_EUROSTAT","eurostat"
"02","ISL","2009",1.15,"EEE_KG_INH_EUROSTAT","eurostat"
"02","IRL","2009",2.05,"EEE_KG_INH_EUROSTAT","eurostat"
"02","ITA","2009",0.92,"EEE_KG_INH_EUROSTAT","eurostat"
"02","LVA","2009",0.49,"EEE_KG_INH_EUROSTAT","eurostat"
"02","LIE","2009",NA,"EEE_KG_INH_EUROSTAT","eurostat"
